10,techinsurance,My experience with TechInsurance was pretty good. They had all the combination I needed in an insurance and they had good reviews. The guy from TechInsurance took all my questions and answered me with what they can do best. I had good experience with all,"My experience with TechInsurance was pretty good. They had all the combination I needed in an insurance and they had good reviews. The guy from TechInsurance took all my questions and answered me with what they can do best. I had good experience with all the customer reps as well as any sort of situation where I needed to merge my policy. They handled it pretty good, so it was pretty decent. They gave me a well-informed guidance. I asked many questions and they answered all of them. I was satisfied. This was my first time working with any insurance, but the benefits including the quotation I got were good so far. Though I would definitely like to have a mobile application as well as the advanced mobile app feature because I'm just using the web portal right now",2018-03-16,4,0
11,techinsurance,I needed insurance for my business. So I went looking online and TechInsurance responded to me quickly. Their representatives were very helpful and positive. They got me situated quickly. Also the guidance I received from them was straightforward and hon,I needed insurance for my business. So I went looking online and TechInsurance responded to me quickly. Their representatives were very helpful and positive. They got me situated quickly. Also the guidance I received from them was straightforward and honest. I will recommend them.,2018-03-14,5,0
12,techinsurance,"I'm a new sole proprietor and in my first year, I had not yet acquired any insurance. That was going to be a sticking point to signing up some new businesses. My previous attempts to figure out how much insurance would cost were very discouraging so I ha","I'm a new sole proprietor and in my first year, I had not yet acquired any insurance. That was going to be a sticking point to signing up some new businesses. My previous attempts to figure out how much insurance would cost were very discouraging so I had put it off until a later date. A colleague suggested that if I was looking for business insurance then TechInsurance would be a good company to talk to. The first person I talked to was a local business insurance agent near my home, but they didn't really understand my business at all. Whereas, TechInsurance seemed to be focused on the technology fields, software people, information technology, engineers and the like. It was a big help that they were familiar with the issues in my business.
Read full review",2018-03-12,5,0
13,techinsurance,"A friend of mine recommended TechInsurance to me. At the time, I was working and I needed insurance so I inquired with them. Another thing that drew me was the fact that I could buy my worker's comp and general liability together. Their representatives w","A friend of mine recommended TechInsurance to me. At the time, I was working and I needed insurance so I inquired with them. Another thing that drew me was the fact that I could buy my worker's comp and general liability together. Their representatives were very informative. They were very good at explaining the different packages and what came with a package. I was very satisfied with the information. Since working with TechInsurance, I have been able to make sure that all my paperwork is in order. Everything got through in a matter of a day or so. I had to inquire with TechInsurance over the holidays and I was in a time crunch to get everything together. So, it was really nice that I could get everything going within a day of calling them. They're a great service and I'd definitely recommend them.",2018-03-03,5,0
14,techinsurance,"I was referred to TechInsurance via a company that I was transacting with for a state contract that required additional coverage. Without a coverage, I wouldn't have been able to pick up the contract. Plus, the coverage that TechInsurance offered was cer","I was referred to TechInsurance via a company that I was transacting with for a state contract that required additional coverage. Without a coverage, I wouldn't have been able to pick up the contract. Plus, the coverage that TechInsurance offered was certainly reasonably priced. The primary reason for my needing the specific coverage was for contractual requirements and TechInsurance reviewed that and made sure that what I was getting would accommodate what I was looking for. As a small business owner, my time is of the essence. The TechInsurance reps were helpful, answered my questions, and got things processed quickly. The service was very efficient and painless, and I was able to get the coverage that I needed in less than 24 hours.",2018-02-18,5,0
15,techinsurance,"I am an independent consultant for an established company and LLC which requires their consultants to have a liability insurance. They told me that their other consultants use TechInsurance, so I went online and checked it out. TechInsurance has a very g","I am an independent consultant for an established company and LLC which requires their consultants to have a liability insurance. They told me that their other consultants use TechInsurance, so I went online and checked it out. TechInsurance has a very good product at a very good price point. Their reps have been very professional, responsive, and courteous. They explained the options that I had and the option that I settled on was one that at least meets the minimum required by my company. I would recommend TechInsurance to any other business, especially a small business or independent businesses, LLCs, and subcontractors as a means of fulfilling and meeting liability requirements.",2018-02-12,5,0
16,techinsurance,"I needed a workers' comp insurance for my company and my recruiter recommended I use TechInsurance. She was working with them and told me that they offer good service. When I inquired, they responded quickly and I liked that. Their reps have been great w","I needed a workers' comp insurance for my company and my recruiter recommended I use TechInsurance. She was working with them and told me that they offer good service. When I inquired, they responded quickly and I liked that. Their reps have been great with me and the guidance I've received has been great as well. I wouldn't hesitate to recommend them. They respond fast and they care about their customers.",2018-02-11,5,0
17,techinsurance,I was shopping for insurance for a small business and I have known about TechInsurance for a long time. I know that they're huge brokers. I needed insurance and they provided me with one. The person I talked to was fairly knowledgeable. It was beneficial,I was shopping for insurance for a small business and I have known about TechInsurance for a long time. I know that they're huge brokers. I needed insurance and they provided me with one. The person I talked to was fairly knowledgeable. It was beneficial that I did not spend my time explaining what I need. She understood it and she got me what I needed. They were very efficient and I was not sent from one person to another.,2018-01-31,5,0
18,techinsurance,"I have a single small business and since it's new, I have to get insurance. I had positive interactions with the lady rep that I talked to. She helped me out thoroughly as what I needed and in getting the task done. She was professional. I received good ","I have a single small business and since it's new, I have to get insurance. I had positive interactions with the lady rep that I talked to. She helped me out thoroughly as what I needed and in getting the task done. She was professional. I received good guidance from TechInsurance and the insurance I got through them served the purpose at that time. I would recommend them to others since it’s a good way to find insurance for a small business.",2018-01-30,5,0
19,techinsurance,"They hooked me up with the insurer for the insurance that I needed. It was useful and easy to compare different insurance companies through TechInsurance, so I continue using it. In fact, if a friend asks, I'd tell them to check them out.","They hooked me up with the insurer for the insurance that I needed. It was useful and easy to compare different insurance companies through TechInsurance, so I continue using it. In fact, if a friend asks, I'd tell them to check them out.",2018-01-29,5,0
20,techinsurance,My friend had an insurance policy with TechInsurance before and he recommended them. I did some research before I reached out to them so I knew some information I needed looking at their website. I submitted a quotation request and then somebody called m,"My friend had an insurance policy with TechInsurance before and he recommended them. I did some research before I reached out to them so I knew some information I needed looking at their website. I submitted a quotation request and then somebody called me immediately. It's been hard for me to make a decision, but the guidance I have received from them was straightforward. I had some questions and their reps helped me make the decision on which option will best serve me. I paid the whole year in one payment so I didn’t have to pay every month and overall, my experience with TechInsurance was really good.",2018-01-25,5,0
21,techinsurance,"I had a requirement for a contract that I needed to fulfill. I started filling out the quote and it looked easy. Also, the pricing is competitive. Then TechInsurance gave me a call. Their rep was super helpful and walked me through every step of the way.","I had a requirement for a contract that I needed to fulfill. I started filling out the quote and it looked easy. Also, the pricing is competitive. Then TechInsurance gave me a call. Their rep was super helpful and walked me through every step of the way. I didn’t know much about what I was doing but she was very patient and guided me through it really well. It was fantastic. With the people I spoke with, I have full confidence that everything will be taken care of. All in all, they very easily filled the requirements for my contract.",2018-01-23,5,0
22,techinsurance,"TechInsurance was the quickest one to get back to me when I need to start the project. I’m working with Oxford and it was a requirement for the project. I worked with the rep through email, back and forth. We filled out the sheet and then I accepted the ","TechInsurance was the quickest one to get back to me when I need to start the project. I’m working with Oxford and it was a requirement for the project. I worked with the rep through email, back and forth. We filled out the sheet and then I accepted the quote.",2018-01-20,5,0
23,techinsurance,"The company that I was doing work for recommended TechInsurance and I went on their website. It looked fine and then I filled up information. It was all very easy. I also spoke with someone who was very knowledgeable, clearly knew the products and the di","The company that I was doing work for recommended TechInsurance and I went on their website. It looked fine and then I filled up information. It was all very easy. I also spoke with someone who was very knowledgeable, clearly knew the products and the difference between the various companies. We narrowed down what the options were and the whole thing took whole 48 hours.
Read full review",2018-01-19,5,0
24,techinsurance,"I needed insurance so I tried to search for people who deliver it and TechInsurance’s customer rep had the knowledge of explaining to me how it works in the language that I understood. So, it was much easier for me to communicate with them to get it done","I needed insurance so I tried to search for people who deliver it and TechInsurance’s customer rep had the knowledge of explaining to me how it works in the language that I understood. So, it was much easier for me to communicate with them to get it done. Most of the other insurance are not providing any subsequent information on how to get the Fidelity bond. They said my state didn't have it but TechInsurance was able to get me an insurance quote. They knew what they were trying to accomplish. The guidance I received from the rep was excellent, or even beyond that.
Read full review",2018-01-18,5,0
