10,asus,I purchased a ASUS Prime X-570 Pro mother board in April 2020. It failed in July 2020. When I was trouble shooting the problems a retainer clip for the PCI slot broke loose. This issue was not related tot he mother board's malfunction and would not have ,I purchased a ASUS Prime X-570 Pro mother board in April 2020. It failed in July 2020. When I was trouble shooting the problems a retainer clip for the PCI slot broke loose. This issue was not related tot he mother board's malfunction and would not have happened if the mother board had not malfunctioned BUT ASUS used it as an excuse to not honor the warranty of their product. In fact the entire process was flawed with failures to respond to requests for a RMA to a process designed to look for reason not to honor warranty.,2020-08-10 10:55:00,neg
11,asus,terrible quality cheap product breaks easily. Customer service unreachable. Warranty nonexistant.,terrible quality cheap product breaks easily. Customer service unreachable. Warranty nonexistant.,2020-07-24 14:23:00,neg
12,asus,"I am nearing 3 months on a repair on a brand new laptop I sent to ASUS. The RAM was damaged, and it was a simple repair. I thought.
I have contacted customer service multiple times with little information.

When a charge was sent me for my repair, I had ","I am nearing 3 months on a repair on a brand new laptop I sent to ASUS. The RAM was damaged, and it was a simple repair. I thought.
I have contacted customer service multiple times with little information.

When a charge was sent me for my repair, I had issues paying it and called to confirm if the payment was received. The customer service representative said ""oh yeah it's all good."" Cut to two weeks later, I get a call saying my repair has been delayed because of issue with payment.

Weeks later I call customer service again for a general update. The representative informs me my laptop has shipped and was delivered! I was happy but confused, I had never received a tracking number. It wasn't delivered. I asked the representative for the tracking number, and doublechecked for myself with them on the line. They had given me the tracking number for when I shipped the device TO Asus, all the way back in April. This representative practically made me do their job by checking the tracking number. Then they said they would escalate my case and I would be contacted in 48 business hours. Weeks pass I call again.
Still waiting for my laptop, that just needed the RAM replaced.

Also your phone survey never works. I have called 6+ times in the past 2 and half months. It's as if you don't want to hear how disorganized your operation is.
I will never send my laptop Asus for repairs again, and honestly you all should send me some free stuff because it should not be this difficult to fix a BRAND NEW LAPTOP.

Please reply with some substantial response.",2020-06-26 09:35:00,neg
13,asus,"I have bought ASUS VIVOBook two months ago. It fan started terrible Noise. I have sent it to Lab for repair since 17 days still they are not able to repair a small defect. I found that they are telling lie to the costumers, their customer care teams have","I have bought ASUS VIVOBook two months ago. It fan started terrible Noise. I have sent it to Lab for repair since 17 days still they are not able to repair a small defect. I found that they are telling lie to the costumers, their customer care teams haven't any credibility just like their company. It is waste of time and money for me.",2020-06-25 05:58:00,neg
14,asus,You have the worse products ! The customer service !!!!!! I will NEVER buy another asus !!!!!,You have the worse products ! The customer service !!!!!! I will NEVER buy another asus !!!!!,2020-06-12 10:01:00,neg
15,asus,"Worst laptop support ever. I sent my laptop in for repair, they had it 6 weeks and still hadn't fixed it. It was a minor repair and for 2 weeks was told almost ready to ship. However every time I checked, still nothing done and would not provide time fra","Worst laptop support ever. I sent my laptop in for repair, they had it 6 weeks and still hadn't fixed it. It was a minor repair and for 2 weeks was told almost ready to ship. However every time I checked, still nothing done and would not provide time frame for when it would be done. This is after told case was escalated numerous times. Chat people gave no help or information for entire 6 weeks.

Send computer only if you can wait forever.",2020-05-07 22:48:00,neg
16,asus,"Customer Service is ignorant, obviously in my case, they do not have enough knowledge to answer, fairly simple questions
Tavis, I got twice and instead of conversing with me at all, he just left the chat.

Extremely disappointed, as I am trying to config","Customer Service is ignorant, obviously in my case, they do not have enough knowledge to answer, fairly simple questions
Tavis, I got twice and instead of conversing with me at all, he just left the chat.

Extremely disappointed, as I am trying to configure a laptop with peripherals, for my wife to work at home. So some basic technical questions, Tavis did not have any technical knowledge and did not even acknowledge me.
So customer service was 0",2020-04-15 10:03:00,neg
17,asus,"I am seriously over the customer service at this place! I bought my laptop in July 2019 and barely used it for six months until January 2020, at that time I started getting the blue screen of death repeatedly. I called ASUS directly and after looking at ","I am seriously over the customer service at this place! I bought my laptop in July 2019 and barely used it for six months until January 2020, at that time I started getting the blue screen of death repeatedly. I called ASUS directly and after looking at the laptop virtually they told me it needed on site support. I took it to Best Buy as directed. They kept it for two weeks, replaced the motherboard and upon return I still got the blue screen of death. When I got back with ASUS they said to send it to them directly so they can fix it this time. Another two weeks without my laptop to get work done - I get it back and you guessed it, blue screen of death as soon as I log on! I have now sent a note to the CEO of the company, and I am praying they will replace it or completely refund my over $800 expense, because I can't afford to shell out that much money again! Wishing everybody luck in navigating their lack of customer support",2020-02-29 12:55:00,neg
18,asus,"Called support 2/20/20. New Vivobook Laptop. Could not get Thunderbird email to install. Agent was abrupt and downright rude. He asked ""Where did you get the Thunderbird app? When I told him I had downloaded the .exe installation file from the Mozilla we","Called support 2/20/20. New Vivobook Laptop. Could not get Thunderbird email to install. Agent was abrupt and downright rude. He asked ""Where did you get the Thunderbird app? When I told him I had downloaded the .exe installation file from the Mozilla website. He said can you get it at the Microsoft Store or the Chrome Store. (I had no idea). His reply was we do not support any app that doesn't come from those stores, so I cannot work with you. You need to contact Mozilla. I asked him if he knew what Thunderbird was. He replied ""No"". It was a terrible experience. I have since worked it out myself (with the help of the internet) and have been able to install Thunderbird. The Asus VivoBook is working well. I have also visited the Google Chrome store and THUNDERBIRD IS LISTED AND CAN BE DOWNLOADED FROM THE CHROME STORE. The agent needs training.",2020-02-20 17:14:00,neg
19,asus,"Phone display stopped showing around Thanksgiving. ASUS took 2 weeks to process my payment for the warranty (still covered under warranty but ASUS doesn't believe in repairing ""Customer Induced Damage""). Took the complaint all the way up to Corporate who","Phone display stopped showing around Thanksgiving. ASUS took 2 weeks to process my payment for the warranty (still covered under warranty but ASUS doesn't believe in repairing ""Customer Induced Damage""). Took the complaint all the way up to Corporate who flat refused to help me, just empty apologies over and over. Finally a specialist processed my totally normal payment, but I got put in ANOTHER queue which took a week to order parts. they now claim they're ""starting"" but refuse to remove my phone from their ""waiting"" queue and say it's going to be another week. I might get my phone back by New Years! How long could you live without your phone?",2019-12-18 10:39:00,neg
20,asus,"I purchased a laptop 8GB Ram, it arrived with only 5.59 available and performed really slow. I called ASUS customer service and Tech. Tech said all that ram is used by built in applications. I've never had this be the case for that much used with any oth","I purchased a laptop 8GB Ram, it arrived with only 5.59 available and performed really slow. I called ASUS customer service and Tech. Tech said all that ram is used by built in applications. I've never had this be the case for that much used with any other pc I;ve owned. Talked to customer support to return the laptop and I was told they would not provide me a RMA nor a return label. I have to pay return shipping and that I will be charged a 15% restocking fee. The customer service department kept passing me on to the next person to the supervisor who was was disrespectful and inconsiderate to my issue and wasn't willing to resolve. The supervisor was aggressive with his tone and said he could not help me and it was up to the warehouse wether or not I am charged the restocking fee. Tech support did not try to problem resolve either. Very disappointed in the criminal type attitude that came from this company. Additionally they would not connect me with customer support to anyone in the US.",2019-10-28 20:29:00,neg
21,asus,"Reached out to customer support and tech support. Worst customer service. Out of the country company that lacks positive resolution. The overall tone of this company is very negative. It's more less, you bought it you own it and you can return it for a f","Reached out to customer support and tech support. Worst customer service. Out of the country company that lacks positive resolution. The overall tone of this company is very negative. It's more less, you bought it you own it and you can return it for a fee. Shocked by the lack of gratitude towards the customer one who reached out immediately with an issue once item was received.",2019-10-28 14:16:00,neg
22,asus,I received a product with Ram issues and requested RMA. Horrible customer service. Rude by being very passively aggressive.,I received a product with Ram issues and requested RMA. Horrible customer service. Rude by being very passively aggressive.,2019-10-28 14:08:00,neg
23,asus,"hello

I can t open the nvidi control panel because it says that theres is no installeded nvidia driver on the pc.its not true, i already installed the driver so i conected with the nvida and day said:
""From the report it seems that the onboard Intel gra","hello

I can t open the nvidi control panel because it says that theres is no installeded nvidia driver on the pc.its not true, i already installed the driver so i conected with the nvida and day said:
""From the report it seems that the onboard Intel graphics adapter is still enabled and could be the major cause of the issue. You would need to disable the onboard Intel graphics adapter in the BIOS and the Device Manager with the assistance of your motherboard / computer manufacturer before trying to install the add on graphics card and its drivers""
how can i disable the intel praphics adapter?",2019-08-18 15:56:00,neg
24,asus,I have tried calling serveral times before and no avail unfortanelty. I have had previous tech who have had me on for long period of times that does not appear what to do or troubleshoot issues I am having with my laptop. I just purchase the labtop not l,I have tried calling serveral times before and no avail unfortanelty. I have had previous tech who have had me on for long period of times that does not appear what to do or troubleshoot issues I am having with my laptop. I just purchase the labtop not long ago and no resoluction to my issues. I generally use it for business purposes. I am a bit frustrated to say the least. I have tried calling corporate office it is not 1000am est time but no one was available to speak to. If someone can call me from corporate office that would be great to discuss. He stated after requesting serveral times that is was no higher tech than him which I doubt being he appears to be reaching out to someone when I was on the call with him but still no resolution to the issues I am having thus far. I have not heard back from escalation regarding ticket and my issues I am having for some time now.,2019-03-08 08:27:00,neg
76,asus,"I'm very thankful to Ms. Raniesha for her Exptional Customer Service and provide me a very helpful tips regarding to my issue ( accidentally disable my TouchPad)
Into my Laptop, she assisting me to bring it back the TouchPad and she is very Knowledgeable","I'm very thankful to Ms. Raniesha for her Exptional Customer Service and provide me a very helpful tips regarding to my issue ( accidentally disable my TouchPad)
Into my Laptop, she assisting me to bring it back the TouchPad and she is very Knowledgeable to Resolve my Problem. Thank you so much and Happy New Year!
=) Happy Customer from Asus Family =)",2022-01-07 14:53:00,pos
77,asus,"Vasilis Giannakoglou was of great help and patient with me.
He managed to sort out the issue as fast as reasonably possible.
Very cordial and polite.
10/10, regardless of the issue being resolved or not (it was luckily).
He tried his best and was fast in","Vasilis Giannakoglou was of great help and patient with me.
He managed to sort out the issue as fast as reasonably possible.
Very cordial and polite.
10/10, regardless of the issue being resolved or not (it was luckily).
He tried his best and was fast in his communications and replies, no waiting around for a reply.",2021-11-11 01:02:00,pos
78,asus,I want to thank and recognize Tevon B. for helping me get my router registered. I am happy with the quick response and positive outcome. I have switched to Asus after dumpimng my last router company(NTGR) and router for a lack of support for its customer,I want to thank and recognize Tevon B. for helping me get my router registered. I am happy with the quick response and positive outcome. I have switched to Asus after dumpimng my last router company(NTGR) and router for a lack of support for its customer base.,2021-09-13 12:05:00,pos
79,asus,"Rafael Crawford P. was professional, kind and helpful. Great customer service today!","Rafael Crawford P. was professional, kind and helpful. Great customer service today!",2021-09-10 08:38:00,pos
80,asus,"I just received my ASUS 17.3"" VivoBook S712UA Laptop from Costco today. Had several issue's/questions with setting it up. I called your customer service # and spoke with Rashay, She was WONDERFUL!!! She was very pleasant and took the time to help and ans","I just received my ASUS 17.3"" VivoBook S712UA Laptop from Costco today. Had several issue's/questions with setting it up. I called your customer service # and spoke with Rashay, She was WONDERFUL!!! She was very pleasant and took the time to help and answers ALL of my questions. She was able to resolved all of the issue's I was having. All customer service representative should be LIKE HER!!! Thanks again, Rashay!!!!",2021-09-09 19:36:00,pos
81,asus,"Seller from Newegg Sold us a NEW ASUS Z8NA-D6C Intel LGA1366 as ""New"" while Defective and Used MoBo. This was in the same period May 2021 that We bought another also ""New"" New Intel DH67BL BLKDH67BL Bulk Intel motherboard at another Seller at Newegg. Tha","Seller from Newegg Sold us a NEW ASUS Z8NA-D6C Intel LGA1366 as ""New"" while Defective and Used MoBo. This was in the same period May 2021 that We bought another also ""New"" New Intel DH67BL BLKDH67BL Bulk Intel motherboard at another Seller at Newegg. That too was afterwards old and used so guys beware at Newegg. Surprisingly EBay is reliable and they don't sell ""New"" items as ""New"". But that's another story.
Look we don't mind buying a ""tested"" used Motherboard then you know what you can expect.But for this very reason we did buy aforementioned ""NEW"" ASUS Z8NA-D6C MoBo.
However Adrian N was very knowledge and responded within a few days time and time again as our Claim did proceed steadily. From the Seller of the ""NEW"" ASUS Z8NA-D6C MoBo we never did get a reaction however. Very helpful advice: let ASUS Customer Support verify the genuineness of your Complaints/Claims by submitting well detailed proof like photo's of receipt, pictures of the Serial No, type and defect all in one together in an overview. Then proceed with details of the defects and state clearly at the beginning what you want. Be always friendly and not rude (don't whine) and (foremost) give ASUS time to work things out for you (and a lot of others like you). So have patience which we as Customers don't always seem to have. Then mostly your Complaints will be taken seriously. Adrian N has the right attitude to help you thru the process. And so are other People at ASUS Customer Service who are working for on our behalf.",2021-08-14 01:50:00,pos
82,asus,"After a not so good support fronm the first agent that i spoke to, I've asked to escalate the case to a supervisor in which I was able to speak to Fitzroy B. He was assuring and was able to walk me through in resolving the issue. He was able to fix my la","After a not so good support fronm the first agent that i spoke to, I've asked to escalate the case to a supervisor in which I was able to speak to Fitzroy B. He was assuring and was able to walk me through in resolving the issue. He was able to fix my laptop issue and saved me from a long turnaround time from sending the laptop and receiving back.",2021-07-28 08:15:00,pos
83,asus,"Adrian N from customer support was excellent and prompt with service when I had ran into issues with my new Asus motherboard.

Very polite and exceptionally informative with how we could potentially solve this issue as soon as possible.

Even though the ","Adrian N from customer support was excellent and prompt with service when I had ran into issues with my new Asus motherboard.

Very polite and exceptionally informative with how we could potentially solve this issue as soon as possible.

Even though the retailer I had purchased the motherboard from was able to replace the damaged product, Adrian was ready to take on the task if they hadn't replaced it.

Again, excellent customer support and well informed staff!",2021-07-14 17:46:00,pos
84,asus,I have had nothing but a great experience dealing with Asus and team for the repair on my Laptop.,I have had nothing but a great experience dealing with Asus and team for the repair on my Laptop.,2021-07-14 03:44:00,pos
85,asus,"Today I spoke to Fitzroy B., tech support. He was very personable and kind as well as knowledgeable. He quickly resolved my issues with my need to reset my PC. Your organization can use many Fitzroy's on within the company. Great guy! James D","Today I spoke to Fitzroy B., tech support. He was very personable and kind as well as knowledgeable. He quickly resolved my issues with my need to reset my PC. Your organization can use many Fitzroy's on within the company. Great guy! James D",2021-06-24 20:27:00,pos
86,asus,Very professional and friendly.,Very professional and friendly.,2021-05-29 16:15:00,pos
87,asus,"Customer Service was great!,i got all the information i needed.The person that helped me was nice. I had a good experience.","Customer Service was great!,i got all the information i needed.The person that helped me was nice. I had a good experience.",2021-05-19 16:49:00,pos
88,asus,Good service. To the point and quick,Good service. To the point and quick,2021-05-13 19:22:00,pos
89,asus,"I was truly a damsel in a distress and could not get my touchpad on my computer to work. Like a knight in shining Asus armor, Rafael Crawford P answered my call on the first ring. He gave me approximately 5 instructions and all of a sudden, all my proble","I was truly a damsel in a distress and could not get my touchpad on my computer to work. Like a knight in shining Asus armor, Rafael Crawford P answered my call on the first ring. He gave me approximately 5 instructions and all of a sudden, all my problems disappeared. Just like that, I am damsel in distress no more. :D Rafael was polite, efficient, spoke English and solved all my problems! 10/10.",2021-04-28 17:59:00,pos
90,asus,"Rafael Crawford provided me excellent service. He was clear, easy to understand and patient.","Rafael Crawford provided me excellent service. He was clear, easy to understand and patient.",2021-04-28 12:21:00,pos
91,asus,"Rafael Crawford P., of ASUS Service Center professionally and warmly attended to my search for a replacement battery for my laptop. He went further by providing me with up to date information on the ROG-Zephyrus Duo that I am seriously considering to upg","Rafael Crawford P., of ASUS Service Center professionally and warmly attended to my search for a replacement battery for my laptop. He went further by providing me with up to date information on the ROG-Zephyrus Duo that I am seriously considering to upgrade to.

Truly enjoyed the excellent service received",2021-04-24 03:20:00,pos
92,asus,"This gentleman was helpful, knowledgable, courteous and very thourough. I had multiple issues and had tried to fix myself. Fitroy solved all 5-6 concerns and was extremely diligent in fulfilling all my requests, when one method didn't work he found an al","This gentleman was helpful, knowledgable, courteous and very thourough. I had multiple issues and had tried to fix myself. Fitroy solved all 5-6 concerns and was extremely diligent in fulfilling all my requests, when one method didn't work he found an alternative method and literally solved all the problems, from the fan being on high all the time, to reinstalling screenpadplus expert, fixing the lighting when not plugged into adapter, to connecting to my big screen TV which took some figuring out and even helping me be able to find the ASUS screen saver rainbow swirls. His patience, diligence and care are exemplary and ASUS can be completely confident in his abilites and customer care. I went from extremely worried and frustrated to delighted with my computer being restored to full capability in a very short time. Fitzroy also took extra time to make sure all of my issues were addressed and helped me to understand my brand new beautiful computer in a most helpful and proffessional manner. I appreciate his serving this company and brand in a truly remarkable fashion!",2021-04-09 18:31:00,pos
93,asus,"Just want to give you my positive feedback for the representative who helped me with my computer. He listened to my problem, asked questions and then proceeded to talk me through the required steps to eliminating my problem. He was also courteous and pat","Just want to give you my positive feedback for the representative who helped me with my computer. He listened to my problem, asked questions and then proceeded to talk me through the required steps to eliminating my problem. He was also courteous and patient; qualities lacking today.
FC",2021-04-08 09:20:00,pos
94,asus,Agent was friendly and helpful. He looked into which accessories were compatible with my device and offered a suggestion. I appreciate his help.,Agent was friendly and helpful. He looked into which accessories were compatible with my device and offered a suggestion. I appreciate his help.,2021-04-07 14:09:00,pos
95,asus,Fitzroy was extremely helpful the entire conversation and very pleasant and happy throughout my issues which he solved with precise and accurate information.,Fitzroy was extremely helpful the entire conversation and very pleasant and happy throughout my issues which he solved with precise and accurate information.,2021-03-30 20:03:00,pos
96,asus,"In general, I find the Asus tech team very friendly. However, with tech services, once in a while you reach a rep that is really on the ball in many ways, with several abilities, including patience, competence, knowledge, and likeability. You score 100 a","In general, I find the Asus tech team very friendly. However, with tech services, once in a while you reach a rep that is really on the ball in many ways, with several abilities, including patience, competence, knowledge, and likeability. You score 100 and get your problem handled efficiently!
I found that person in Rushay S. of the Kingston Office! A GREAT rep for Asus.
Jeanne, a Chromebook User",2021-03-23 22:54:00,pos
97,asus,"Randy was quite knowledgeable and provided a hassle experience. Was very satisfied after talking to him, really appreciate his help!","Randy was quite knowledgeable and provided a hassle experience. Was very satisfied after talking to him, really appreciate his help!",2021-03-19 11:36:00,pos
98,asus,Representative was very nice and patience with me,Representative was very nice and patience with me,2021-02-12 16:21:00,pos
99,asus,Telephone assistance was good -- but the VOIP connection was not so good. I had to ask the service person several times to repeat themselves. Phone line was garbled at times.,Telephone assistance was good -- but the VOIP connection was not so good. I had to ask the service person several times to repeat themselves. Phone line was garbled at times.,2021-02-09 13:31:00,pos
100,asus,"We bought a low end Asus VivoBook a couple of years ago and have been happy with it. Because of the positive experience, we just bought a higher end VivoBook to do more demanding tasks. It is a nicely built laptop and everything works great except it wou","We bought a low end Asus VivoBook a couple of years ago and have been happy with it. Because of the positive experience, we just bought a higher end VivoBook to do more demanding tasks. It is a nicely built laptop and everything works great except it would not work in video conference call. I called Asus technical help on Saturday for help. I was connected to Rushay S faily quickly. She walked me through all the checks including rebooting the motherboard. Everything checked out ok. I am going to use it in a conference call to see if it is resolved. I am happy with the technical service I received from Rushay S.",2021-02-08 14:33:00,pos
