17,7/2/21 3:18PM,"I purchased a Canon Pixma TR4520 printer. I have not opened the box for a long time. When I finally started setting it up but I had difficulty placing the cartridges. In the meantime the printer sipped from my hands and fell. I tried a few times to insert the cartridges and then called Canon for advice. I had several exchanges on the phone and also via email and finally a technical support person told me that he had to do a test and decide on what to do next. He did his test with my help and determined that there was a problem with the printer and the fact that I was unable to insert the cartridges was because of the printer's dysfunctionality. I thought that the printer was damaged even tough it about 25 cm. height where it slipped from to the to the floor. He told me that Canon would send a replacement printer soon as I respond to his email message. He also took all the information about my name , address, printer's serial number, my buzzard no, etc. When I did not receive his email message, I contacted the company again and spoke to another representative who found all the records and asked me to respond to the same questions as the previous representative collected when I receive her email message. I sent the information, but she said she was unable to find the serial number. I requested that she escalate this matter to a higher level as I did not know what that meant and was unable to understand its implications. When I received a contact two day after, the person told me that he was asked by his supervisor hat the replacement printer would not be sent as the printer was dropped and the warranty did not cover this. I explained to the person that we have been having exchanges for the last three months for this issue and I was advised that the issue was not about the printer being dropped, I could not insert the cartridges as the printer was dysfunctional and that for the last two mounts I was assured that a replacement was to be sent to me promises and exchanges which were extremely time and energy consuming, the company decided to retract it s promise and left the customer in shock. It was truly unbelievable and I did not expect this from a company like CANON from which I purchased so many products and have held it in high regard. I would rate this experience zero.",neg
18,6/29/21 12:55PM,"Tried to get help with my Canon MX472 printer and wasn't able to talk to anyone.
I was told to reset up an account and re register my printer. I set up an account again and when I went to register the printer was told they couldn't find an account for me.
Very poor service",neg
19,6/15/21 10:44AM,"I couldn't even get to a person on their technical support line, apparently you need to pay for that privilege. the machine told me that because my product wasn't purchased within the past year I had to go to my account and PURCHASE the right to get technical support for my printer. this is the only company that I have ever interacted with that had you pay to get help with the product you already paid for overall if I could give them a support review it would be a 0 out of 10 because I couldn't even get a person.",neg
20,5/20/21 10:00AM,"I'm particularly frustrated with canon because I bought my 90D less than a year ago and it is already having software issues. I've had to spend money out of my own pocket just to ship it out to them. Every single time I've called, it's been a confusing endeavor. No representative felt knowledgeable or helpful. For such a big company that brings in PLENTY of revenue I would expect them to cover shipping to fix a problem that I didn't cause. I would also expect them to have better customer service. Seriously considering switching to Sony after this",neg
21,5/8/21 7:12AM,"Hi Red: I have the same issue as well with setting up my account and was unable to connect. Also, my printer did not work with my laptop but only my desktop and they are both Windows 10.",neg
22,5/8/21 7:09AM,"Tech support is helpful but their customer service is awful. They can only read like a child what's on the screen, not resolving issues when you contact them. Don't order ink cartridges from them, they stated 3-7 business days but I ordered on 4/23/21, they emailed me that they shipped it on 4/26/21 through Pitney Bowes and today when I called 11 days after their shipping date, the woman on the phone stated that it finally made it to Orlando FedEx on 5/7/21. I am being nice to allow 11 days but this is ridiculous for 2 small cartridge that could have been shipped via USPS and made it by 4/30. Never again, will I order anything from Canon. I decided to give away my printer because I don't condone stupidity in a company.",neg
23,5/7/21 12:13PM,"I called Canon support for my PUXMA MS922 printer
I wanted phone support but was told my name telephone number & email were not registered (which I knew they were)
That I had to create an account & pay for support
While I am being helped I decide to log on to the Canon website myself & I am registered perfectly I
tell the person I do not want to continue the process & they tell Me Too Late we do not give refunds",neg
24,4/25/21 12:40PM,"both the telephone number and times answered, and the link supplied to obtain an RMA number noted on the back of the invoice do not work.",neg
25,,,neg
26,,,neg
27,,,neg
28,,,neg
29,,,neg
30,,,neg
31,,,neg
32,,,neg
33,,,neg
34,,,neg
35,,,neg
36,,,neg
37,,,neg
38,,,neg
39,,,neg
40,,,neg
41,,,neg
42,,,neg
43,,,neg
44,,,neg
45,,,neg
46,,,neg
47,,,neg
48,,,neg
49,,,neg
50,4/21/21 8:19AM,"I purchased a Canon Pixma Pro - 200 this spring and have had colour management issues with it. It appears to be using too much ink and my coloured documents are printing darker than they are on the screen and what comes out of other printers. I have spoken to Canon three times and they have been 0 help. They do not have an explanation for why it would be doing that and that I should trial and error on my own with different settings. (... yes because I would love to waste more time, ink and paper). To boot, I asked what settings I should alter so I could understand what I was doing to alter the document and the CSR could not answer questions about what the different settings would do.",neg
51,4/8/21 11:12AM,"Great products, dumb unresponsive support
How moronic are the website when in chat you are at 3 or 4 or any other place and when its coming to your turn - 30 minutes later you get a stupid message that no agent is available ant go f&&k yourself",neg
52,3/8/21 4:47PM,Canon sucks so bad don't waste your money on their garbage products you've all been warned . Customer service is non existent,neg
53,3/4/21 8:48AM,"Canon support is now absolutely terrible! The Live Chat does not work. After connecting, it says you are in the queue and gives you a waiting time. You wait, wait, wait - when you are finally up, it kicks you out and says noone is available to help right now. I have tried many times at various times of the day with the same result. Then I sent an email - after 3 days no reply. I am a small business relying on my equipment to conduct my work. 3 days of no reply means 3 days that I am not using my equipment. No phone number anywhere on their site to call. Their online suggestions and tech support are terrible -and create more problems than they solve. There are many comments online that their solution does not work, but Canon does not appear to be addressing them. They used to be so good - now it appears they just want to sell equipment and not deal with any issues like their scanner driver not working. Very frustrating experience. Be warned - the printer I bought a few years ago is great, but I may have to replace it as the scanner is constantly dropping out and Canon does not appear to be interested in fixing this issue. What a load on the environment when good printers are disposed of due to an unfixable driver error!",neg
54,3/2/21 11:45AM,"I bought a Canon Pixma 4522 when Walmart didn't have the kind of printer I wanted in stock. Worst piece of garbage I've ever had the displeasure to own. Frequently, the paper won't feed or it gets jammed, gets jammed often. There are constantly codes coming up, often out of the blue sky, which I have to research to fix if the problem can be figured out at all. Tomorrow I'll purchase and go back to my default brand and then I'm going to take the Canon printer into my back yard and break it into a million little pieces with a sledge hammer.",neg
55,2/6/21 6:16PM,Canon customer service is the absolute worst & they'll never again receive my companies business. I was advised I'd receive a callback at a certain date and time and did not. Very unprofessional!,neg
56,1/28/21 11:03AM,The worst.,neg
57,1/25/21 10:18AM,"Ordered ink 12/15/20. They got paid and no ink. All I get is it's on backorder when I call. Online chat is ""full"" can't email and 40 min wait time to hopefully talk to someone? I'll look for a generic brand compatible with my printer next time.",neg
58,1/20/21 12:15PM,Returned unused ink and asked for refund. Have not gotten a refund or satisfactory reply.,neg
59,1/4/21 11:11AM,The tech support is basically unreachable because they don't listen to the answers I provided.,neg
60,12/29/20 9:36AM,"I had a setup problem with the Maxify MB2720 printer. I tried calling the posted customer support numbers. Each time I have called during open business hours, waited for over 1/2 hour without any sort of notification on whether someone even exists in the support center, my place in line, expected wait time, etc. Finally, I've just given up and ended the call.
It's also very disappointing that there is no live chat support option (among all my other complaints right now).

It is easy to see why Canon customer support is rated so low on various sites (Yelp, etc.). I was stupid to buy a Canon product and won't do so again.

I can't rate the ""friendliness"", ""knowledge"" or other categories below because I couldn't even reach a person.",neg
61,12/11/20 9:12AM,"Canon customer service is non-existent. No one is available by phone unless you have over half an hour to wait; its online ""service"" does not work. Its online manual is not user-friendly. If you buy a Canon printer, be prepared to be marooned if/when something goes wrong with it.",neg
62,12/8/20 8:35AM,"I cancelled a Canon order but they shipped it anyway and charged my credit card. Now I have to wait over 60 minutes for an RMA number. Believe it or not there is no on-line process for setting up a return!

This is very poor customer service. Next time I will buy from Amazon or one of the Camera retailers who value and properly staff for customer service.",neg
63,12/2/20 9:05AM,"Very disappointed. Ordered the Powershot Zoom. Told it would ship on November 25. A week and a half ago, I got an email stating it would ship within 48 to 72 hours. Nothing yet. I did get two emails from Canon asking me to rate the product. The website says backordered. Called customer service and was told a 30 to 38 minute wait. After an hour and a half, I hung up. I get there are delays due to the pandemic, but communication is the key. Keep your customers informed with correct information and we can deal with the delays. Used to be a big Canon fan, not anymore.",neg
64,11/28/20 1:40PM,"I had a very negative experience with Canon customer service. Went to the website ""Contact Us"" button. No Chat available. No emails accepted. Called the 800 number and waited on hold for 90 minutes. Very curt, unhappy customer service representative answered. I cancelled my order but was told there was no way to send me an email verifying my cancellation. No number to reference my call. No tangible way to show proof of our conversation. We'll see if the order gets cancelled. If not, I guess I can look forward to another 90 minute hold.",neg
65,11/26/20 6:33PM,"I have a Canon PIXMA ip4200 color printer. When I changed to Windows 10, it did not work. No live person in customer service--I was directed to their website, which had this note: ""Canon will not issue drivers for this model to support Windows 10"" That means I now have an obsolete printer that is completely useless. I will certainly not be getting another Canon.",neg
66,11/16/20 8:04AM,"Absolutely horrible customer service. Canon can not get any worse at this point. If you call customer service you will be on hold for about an hour, even if you are only checking on an existing order, nothing to do with technical questions or anything. And the hold time music will drive you insane, it is a monotonous high pitched beeping sound that can cause you to go deaf. I was on hold for so long that I had to finally give up and hang up. Unbelievable, Canon customer service is pathetic, useless, a waste of time!",neg
67,11/16/20 7:59AM,"Canon customer service has reached an all time low. They've always been bad at it, long wait times, inexperienced customer service reps that barely speak english, not able to answer your questions. But today I was told I'd be on hold for 6-14 minutes. Well, it has been 43 minutes and counting. At this point you can tell that the customer service reps have forgotten about me and can see that I have been on hold for so long that they do not want to deal with my call. Now they have finally picked up at 46.5 minutes. Well, the reason my ink cartridge never showed up is because its backordered however I was never informed that the item is currently not available. We have a business to run and we can't get a black ink cartridge from Canon for our brand new printer. This is so frustrating! I HATE CANON",neg
68,11/13/20 10:28AM,"I am very disappointed in Canon not accepting a return. I purchased a camera directly from the Canon online store, never opened the box and called to return the camera 20 days after receiving. I was told it was longer then 14 days and they will do nothing for me. The box was never opened. We are at a time were photography as a hobby isn't going to work for us right now, so a return I thought would be the right choice. Canon if you read this please contact me about returning my unused unopened camera purchase from your store. Thank you.",neg
69,11/2/20 1:56PM,"Trying to return the 2nd Cannon printer. Cannon PIXMA MX532. The first one stopped working. The second one had the same problems. We have attempted Customer Service on multiple occasions and as luck would have it, your server has been down several times. Please contact me and we will ship both printers to you. You only need to credit us for one. We will return the ink with it.",neg
70,11/1/20 12:31PM,"Called customer care to help install my new printer when I got an error online trying to download the driver. the customer service guy said it was a malware problem on my computer (a mac) and was completely unhelpful.

On my own, i figured out how to connect the printer to my wireless network via my phone. once that was done, it was NO PROBLEM to connect my computer to my printer - without using their website and driver provided in the directions they sent. Macs are the best. Canon customer support is useless.",neg
71,9/27/20 1:49PM,"Hi,

I am visit to canon service center for repair for my canon printer G2012, they are asking for invoice but i misplace it, they are keeping the printer next day they called me saying 3/4 part will be replace its cost approx. 2000.",neg
72,8/6/20 3:05PM,"I bought a canon 2522 in May from Walmart. I just bought & installed the first ink cartridges & a day or 2 later it load a page. Walmart won't stand behind it & told me to call CANON. Canon's website is down for maintenance & phone lines say the are not being answered because of the tropical storm.
I can't believe a Global Co. Can't answer the phone for a few days from another Canon location. I'm sure they have many. Meantime I can't print my shipping labels. Has the entire left went stark raving mad? Betcha they are talking to each other....",neg
73,5/8/20 5:42AM,"Poor communication from service repair dept. Had to send proof of purchase for repair 3 times (twice by email and included hard copy in box when I shipped camera for repair). Most importantly, although the video camera was only 6 months old from purchase, Canon would not cover my repairs under warranty because they said I purchased the video camera from an unauthorized dealer. Even though the camera was brand new in the box. I have no way of knowing that the company I purchased the camera from was an authorized dealer or not. Maybe Canon should do a better job of monitoring who is selling their products. But either way, I purchased it brand new in the box at full retail value and Canon would not cover a significant defect during the warranty period which I find disgraceful that you want stand behind your product and put the consumer at blame for purchasing from an unauthorized dealer. It's not our job as consumers to police who is selling your product. And for that reason, I will never purchase another Canon product",neg
74,5/1/20 8:56PM,"They where horrible, their site clearly wasn't working right when I tried to order a refurbished camera Paypal processed the transaction. Their site wouldn't let me complete the order called them to resolve the issue. They asked for my credit card I already payed and I am not going to give my card info over the phone. They then said it was paypal that didn't process and wouldn't even listen when I told them paypal had set me an email saying it was waiting for their approval. Told them I would just cancel from my paypal. Paypal would not let me cancel as it was pending approval. Called them back to get them to release my transaction they proceed to say I hadn't made one it's paypals fault when it's clearly on their end at this point. So now my money is locked in limbo for 60 days because the refuse to take responsibility. I will never buy a Canon product again.",neg
75,4/27/20 4:28PM,The customer care is terrible.,neg
76,4/27/20 11:51AM,"Contacted Canon cs with a request to purchase another actual setup cd (like the one that came with printer) was snidely informed CD was not available download stuff from internet. James and (representative) was rude, disrespectful, unwilling to listen to the resolutions already tried to resolve issue, when asked if there was anyone else I could speak to regarding the matter told me to call back and hug up.
I rate a 2 if that.",neg
77,3/27/20 1:55PM,I have a cannon multi use printer. I purchased it I NBC 2015. I have never had an issue til today. Now no one will answer the phone because it's over a year old. What crap is that. I have an item of cannons and I need help with it. I should be able to speak to someone and get help. I can't believe it. I can't even use the machine to clscan since I had the update of my Apple desk top to Catalina. And yes I went to the web site and downloaded the driver. 6 times as a matter of fact it does not work.,neg
78,3/16/20 7:52AM,"I have attempted to call technical support 7 times this morning. Four times the automated answering system misunderstood me and there was no way to correct it, had to just hang up. (I am not one that normally is hard to understand.) One time it misunderstood and sent me to the wrong place, but decided I might get a human so I hung on and told him the problem. He went to transfer me and within 15 seconds I was disconnected. Two times it actually understood me correctly and as it was sending me to the correct place, i was disconnected. Very frustrating experience. No way to talk to a human and get to where you needed to go. I have called before (a year or so) a couple times and they were very helpful. This time, I just could not even get past the automated answering system.",neg
79,1/17/20 12:37PM,"Had an error message when printing a picture on an MX 922. ""No paper in upper cassette"". Chatted with rep who instructs me to press the ""resume"" button. None such on the unit!. When I mentioned it, he asked me to call 888 454 0424. Foreign sounding tech poked around my desktop before declaring that the problem is that printing drivers are obsolete but can be replaced for $70...
I had mentioned that the issue never arose before trying to print a photo.
I guess he did not hear or want to hear...He never tried to replicate the error. After several call disconnects, I gave up.
Later, I had no problem printing the picture as a document, i.e. from the lower cassette, or as a pic with photographic paper in the problematic tray. You would think that's the first thing a competent tech would think of...",neg
80,1/4/20 7:47AM,"i bought a new Canon printer called a Ts8220 because my HP printers both at home and at my office would not work unless I bought very expensive HP ink only. ( yes, the printer is so smart now that no matter what you do it recognizes that the cartridge is either not theirs or has been refilled and it will not allow you to use the printer. At one point it just said ""paper jam"" and I was done. ) so I decided to switch to another company for my printers. Well Canon was a terrible choice. I did some research and this seemed to be the best printer best price. Well after using the ink cartridges the printer will not recognize the new cartridges which were ordered from CANON! I went to the store and bought new cartridges for $50.00! to avoid any issues. Trying to talk with Canon is absolutely impossible. At best you get a bot. NO CUSTOMER SERVICE AT ALL! unless you go through Amazon. Now I have a printer that will not print even in black and a ton of new ink that does not work. Over $200.00 in the garbage.",neg
81,12/16/19 6:05PM,I have tried to reach canon Support on two occasions regarding a Pixma Pro printer problem. Both times I've hung up after 35 minutes. The printer does a good job when it works but it has a lot of problems. It is too high maintenance and unreliable.,neg
82,12/13/19 11:31AM,"the ts9520 is the hardest printer to use.
I hate it.Why does everything have to be so hard.
J.s",neg
83,2/4/19 12:08PM,"I own a CanoScan 9000F that I have been using over the last couple weeks to scan photo negatives. It has been working great; then it wasn't. It now will not scan and gives me an internal error code message. I uninstalled the software and downloaded an updated driver from Canon website; that did not solve the problem. I have gone over the troubleshooting guides which do not address this particular problem. I attempted to find an online method to contact Canon technical support-it does not exist. So I called the number Canon gives for support. I guess because the scanner is out of warranty(?) the twerp on the other end of the line WAS NOT ALLOWED (his words) to give me ANY assistance via phone. He referred me back to the website which was absolutely useless.
I have nearly the same issue last year with software for a Canon camera. I AM DONE WITH CANON; the most horrible customer service I have ever had to deal with.",neg
84,2/3/19 5:26PM,I purchased my canon printer from Walmart 3/2018. I have my receipt! My printer comes on but does not print. I need to print something now. Walmart could not find my Asurion plan receipt. My coverage was purchased individually. I had purchased a 2year plan. Any consideration you show me will be appreciated.,neg
85,12/8/18 10:26PM,This product directive,neg
86,11/30/18 8:01AM,"I have had extreeme difficulty in contacting Cannon Cameras for a refund on a flashgun that I ordered by mistake. Their webpage for returns gives a phone number that is not rcognised.
I tried a phone number search site and the number that they publish was not accepted.

Got there eventually via Cannon Cameras at Reigate Surrey.",neg
87,4/11/18 12:49PM,"Had an issue with receiving the validation code for an online Canon course. Finally, after 2 months, made contact with Diane.....Awesome. Very patient, very knowledgeable, just a great all around lady.
Oh, and I now have the course, thanks to Diane, and it is great too.",neg
88,1/6/18 12:53PM,I have tried multiple times to reach customer service to return a camera that my daughter wanted for xmas. Each time I've been on hold for periods of up to 25 min plus. This is the worst experience I've ever had and still haven't been able to get through to anyone to get an RA number. This shouldn't be this difficult. I would love to know if anyone else has had this experience. I'm still trying to get through to customer service.,neg
89,12/18/17 12:56PM,"OIXMA TS 6120 Printer. Had it two months, printer informs me the paper in the rear tray is incorrect. I want to print from the cassette but can't change to the cassette. Error codes 1000 and 2114. I want to return printer for a refund.",neg
90,11/15/17 10:05AM,"I want to let Canon know what a wonderful, EXCELLENT, patient & overall truly customer service oriented employee/team player working for them by the name of Chiquesia. I have never spoken with such a professional & knowledgeable person as this lady. I can not tell you how impressed I am with her professionalizum. I will quickly tell you that I had called a company that was representing themselves as a part of CANON! Seriously!!! They ended up talking me in to allowing them control of my computer. After talking to me about everything, (except what I called them for) concerning my Camon printer. they tried to sell me an anti virus system to the tune of almost $1k! I'm serious. Of course that was the premium package. The packages ranged from $299.00 & up. After about 30 minutes of being scared that someone over seas had all my confidential information...I finally decided to go into another room & call the 800 number provided on my Canon information sheet I received upon purchasing my printer. Chiquesia is the person who answered quickly & was my total savior from there on out. I quickly told her what this man was trying to do & asked her if she would speak with him. She was more than happy to help me. She was totally professional...& told him that they did not have a technical department in Atlanta GA where he had told me he was from!! Once he realized that she was not backing down & had all the right information he became rude & said he was going to hang up because I would not listen to him. Chiquesia saved the day!!! She was so amazing, professional & never raised her voice while putting this man in his place.

After that was over she explained in detail what to do so that would never happen again. She then said, ""now lets get that printer working for you again ma'am'! What a relief it is to get such great customer service. I was able to not only fix the issue I called in for...but after that was completed she asked me if there was anything else she could do for me before we finished the call? I remembered that I had tried many times to connect my fax machine. I asked her id she could help me & her kind reply was that she absolutely could walk me through the process of adding that feature. Bravo Chiquesia...with your expertise...I did it! Now I have access to a fax machine in my own home...so much better than taking everything somewhere else to have it done...plus paying for that service! I want you all to know that this lady is defiantly a added bonus to your company! Before we hung up I asked her if there was someone I could speak to so I could relay my positive experience to. WHen her manager came on the line...he was as professional & accomodating as she. Way to go CANON! In my book your company is #!!!!!!!!",neg
91,10/19/17 12:32PM,"I am writing in this format because 3 customer surveys failed to open when I pressed the ""Next"" button. Perhaps I should have called Canon tech support again?

I want to complement 3 people that I had contact with who really are deserving of the highest praise. There were different problems in
installing the driver for my scanner on the TS9020. Joelle led me through the first one. Another issue and multi tasked installation and cancellation was led by Charlie from Alberquerque. He consulted manuals and scratched his head over some of the items I reported on my screen but was able to help me unscramble some incorrect routing on my computer/printer hook up.Michael was the last agent consulted
and I have an interesting comparison for you in his case . The night before I called gmail support because emails were printing in a truncated format. After seizing my screen they weren't able to resolve the problem. Your man Michael ran me through some adjustments and happily the problem was resolved. I really was struggling with these problems and I am happy to say there is an efficiency to your operation that I like.",neg
92,10/19/17 6:25AM,"I contacted Canon to help me with getting my copier to print from my Andriod phone. I was in contact with David station #69 and I can tell you he is the most patience person I ever spoke with. He certainly is a great Canon employee.



Thanks, Bob T.",neg
93,8/9/17 11:25AM,We were having trouble with our printer and were fortunate to have Jose as our support team. He was most patient with us as we are not Technical . He is also very knowledgeable. He took his time with us and answered all our concerns.,neg
94,4/19/17 12:05PM,"Rarely do I take the time to answer, or seek to do a survey based on services. However, there are exceptions to everything; I don't know how to properly thank your Customer Support person but I have to at least try to convey to you the appreciation of him assisting me. Fairly new to the photography world, he walked me through unfamiliar areas of frustration (with my Cannon 70D) with such clearity and precise instruction, that I found myself elated, and screaming in his ear (sorry Chris)with a new understanding for my CAMERA.

No longer will I waste my time with sales reps (sorry reps,some are great) on the knowledge of a Cannon product. With a Customer Service Support team displaying patience and knowledge, like Chris showed me, I will continue to purchase your products with confidence, knowing that if I ever need assistance or have any questions, a Cannon representative is there, ready to HELP me. Thank you greatly Chris!",neg
95,3/13/17 7:20PM,"service agent Dillion...I am 84 years of age, he was so patient with me. as it turned out my AVG had blocked my computer from acknowledging my printer...

Very sharp young man.",neg
96,2/22/17 8:03PM,i like to thank james for helping me today with my printer a canon mx470 .he was very patient with me and help me out with my problem.thank you,neg
97,12/11/16 5:54AM,"I called Direct Source Copiers in CA & ordered a copier ""on sale"" for $1,999. & added a toner bringing my total to $2,149. on October 31st afternoon. The money was withdrawn from my account on November 1st. My son gave me a similar printer that evening so I called emailed Direct Source Copiers at 8:36 AM on November 2nd to request a cancellation. David ? called and said it was already being delivered (even though I was originally told it would take a week to 10 days to get it) and so I would be charged up to $300. shipping and a re-stock fee.
The next day he let me know ALL I would have to pay is the $150. re-stock fee.
I still have not received my refund and it will be 6 weeks soon.
He says Canon refunded but did not deduct the $150. re-stock fee so it's taking longer.
I have tried to file a complaint but the CA BBB doesn't allow me to for some reason.
I would like for someone in charge at Canon to see my mail and understand that, for 1 thing, the charge for a re-stock is unfair since I notified the dealer the next day I wanted to cancel and also - why is it taking so long to get my refund? I should be able to charge interest on my money.
Please forward this to someone who is able to help. I'd be glad to forward the emails between myself and the dealer.
I would appreciate it.",neg
98,11/24/16 3:11AM,"Dear Madam/Sir,
I have purchased Canon EOS 700D DSLR camera on 18 Oct 2016 from Amazon.in , Invoice D1fKI90GN (Invoice number: TG-HYD7-141011551-719. The Camera was delivered by CAPITAL PHOTO SERVICES PRIVATE LIMITED, Sy Nos.241-244, 275-284 , Penjerla (V) , Kootur(M), Mahabubnagar dist. Hyderabad-509228. I have tested camera with lens 18-55mm and I fount it satisfactory.However, when I used camera on 30th Oct 2016 with lens 55-250 mm I observed some focus issue , then I contacted Amazon for return on 01 November 2016 but they refused to return as the time of return was only 10 days. Amazon suggested us to contact service centre. I given the lens to service centre on 5th November,2016, CD:1600000673106 they accepted the lens but refused to replace it . Service centre has refused to replace it and stressing me to accept repaired lens.
Canon is a esteemed company this type of service of giving defective product and refusing it replace it with new one was not accepted from Canon. I request you to kindly replace it with new lens.
Yours truly,

Ashok Jadav,
11 Ramkumar Jagerdev Chawl,
Behind Kaju Pada police Station,
Sudham Nagar, Kaju Pada Road, Borivali East,
Mumbai, Maharashtra-400066, India.",neg
99,10/1/16 10:24PM,SIR I BUY CANON PIXMA E460 printer.my photo studio work is passport size photo [8copies].but this printer set up is passport sizephoto [6copies]. because your setup get [usless] white boarder i need remove this [usless] white boarder.maxi photo is disturb this [usless] white boarder.pls canon company must answer and salve my prablem,neg
100,9/27/16 4:59PM,"I purchased a MG5220 Canon printer and have had a great experience until all of a sudden, I got a U052 error message and the printer will not work. I looked online for a fix and did all of the appropriate things that it mentioned several times and no luck. In deperation, I called Canon customer service. I was cut off from the first CSR so I called back, started from scratch and after trying several things, the CSR and I realized that a fix was not to be without buying a new Printer Head. I could not locate my sales receipt and so he was not able to send me a new printer head for free. I asked if I could buy one and he said no that I would have to try and find one at a parts place that sells them. I am VERY frustrated knowing that Canon has the part I supposedly need and that they will not sell me the part. Also, after going online, I realize that there was a class action suit filed against Canon regarding this issue but of course that was not mentioned. So, as of now, I am without a printer, in need of a printer head. Incidentally, I just purchsed 2 sets of new print cartridges for my printer that I cannot use. I will not buy another Canon product! All Canon would have to do is willingly send me a printer head.",neg
