27,sunlux-energy,"Once I talked to the person at SunLux, it was the only way we wanted to go and we moved ahead with them. They are working on the permit. They also had to do the architectural review with our HOA. We're done with that. Our original guy that sold us the pa","Once I talked to the person at SunLux, it was the only way we wanted to go and we moved ahead with them. They are working on the permit. They also had to do the architectural review with our HOA. We're done with that. Our original guy that sold us the panels came up with a design that I liked. But they haven't been able to do that for some reason at SunLux. Once it went to the engineers, they gave me a different setup. The person from SunLux wanted me to DocuSign the layout but it seemed different to me than we had originally talked about, so I sent it back to her, and she sent it back to me to mark up what I was expecting. So, we have been going back and forth to try to get the layout to where I like it or it's more similar to what our person who sold us the solar showed us.",2021-11-26,5,0
28,sunlux-energy,"SunLux has been a good provider so far. I am currently walking through the prerequisites. The main electrical panel needs to be relocated so SunLux sent Edison out to confirm that the electrical panel wouldn't be an issue. So, I spoke with them. They gav","SunLux has been a good provider so far. I am currently walking through the prerequisites. The main electrical panel needs to be relocated so SunLux sent Edison out to confirm that the electrical panel wouldn't be an issue. So, I spoke with them. They gave me a cost, but I'm getting comparable quotes now. They had an original design for the solar panels. After proposing that, there was a slight modification to the final design that they provided me. So, I have them looking back at that to see if we can meet the original design request. Everyone has been helpful and informative.",2021-11-25,5,0
29,sunlux-energy,The SunLux reps let me know what I needed and recommended. They were very knowledgeable and explained everything to me so I would understand. It didn't seem like they were trying to just sell me the product. Everything was great.,The SunLux reps let me know what I needed and recommended. They were very knowledgeable and explained everything to me so I would understand. It didn't seem like they were trying to just sell me the product. Everything was great.,2021-11-21,4,0
30,sunlux-energy,"They've been thorough. They've followed up, responded to emails, tried to make it easy and communicated. It was just wow. I just wish more people were like that in their business. The spiel of the SunLux rep was so clear and well-organized. He anticipate","They've been thorough. They've followed up, responded to emails, tried to make it easy and communicated. It was just wow. I just wish more people were like that in their business. The spiel of the SunLux rep was so clear and well-organized. He anticipated all of the questions that we were probably going to ask. He wasn't one of those salesman types that is like, ""How much money do you think you're gonna save..."", that is such a time suck as a way to try to engage you. He just engaged personally, instead of through dorky, recommended, inexperienced people. I didn't feel any pressure. We have a date scheduled for installation on November 17th. I was expecting it to take longer and I'm very impressed that it hasn't. I hope it stays that way.",2021-11-11,5,0
31,sunlux-energy,"I liked Sunlux's warranty on the LG panels, the pricing, and the production guarantee. The rep was pretty good although he got a little impatient with us at the end because we had competing bids and we were interested in getting a fair deal. There were a","I liked Sunlux's warranty on the LG panels, the pricing, and the production guarantee. The rep was pretty good although he got a little impatient with us at the end because we had competing bids and we were interested in getting a fair deal. There were a few mistakes that were made on the contracts that they sent us that had to get revised. But for the most part, he seemed pretty informed. Our system hasn't been installed yet. There are a lot of people trying to install solar right now and so they anticipate that we're hoping that it will be installed by the end of the year. But they are staying in communication with us.",2021-11-02,5,0
32,sunlux-energy,"SunLux had a strong proposal and I liked their warranties. They're not cheap but they were the best. When doing solar, buy the decent quality. Don't go for cheap crap because it won’t pay off in the long term. Our experience with SunLux has been fairly o","SunLux had a strong proposal and I liked their warranties. They're not cheap but they were the best. When doing solar, buy the decent quality. Don't go for cheap crap because it won’t pay off in the long term. Our experience with SunLux has been fairly okay. But we might not be able to go forward with the job at the moment. My roof isn't correct because I don't have the right type of shingles. I need to change that and it would cost me 11 grand, which I'm not prepared to pay for.",2021-11-01,5,0
33,sunlux-energy,"I was looking into a few different companies and went with SunLux. Not only was the price right, but the experience and knowledge that SunLux has been around a lot longer than the rest of these companies weighed big on who we were going to choose. The pr","I was looking into a few different companies and went with SunLux. Not only was the price right, but the experience and knowledge that SunLux has been around a lot longer than the rest of these companies weighed big on who we were going to choose. The process so far has been pretty smooth. They've been very communicative.",2021-10-31,4,0
34,sunlux-energy,"SunLux was very honest, upfront, and believable. Also, the signup was extremely easy.","SunLux was very honest, upfront, and believable. Also, the signup was extremely easy.",2021-10-30,4,0
35,sunlux-energy,"I liked the video presentation of SunLux better than other companies. It was really informative. I learned a lot that I didn't know about. Price-wise, they were in the ballpark of what I was figuring on. They’re doing the permit thing right now. I’m wait","I liked the video presentation of SunLux better than other companies. It was really informative. I learned a lot that I didn't know about. Price-wise, they were in the ballpark of what I was figuring on. They’re doing the permit thing right now. I’m waiting on the city to do their thing. The rep I've been working with has been staying in touch. He keeps us apprised of what's going on.",2021-10-29,5,0
36,sunlux-energy,Their rep was upfront and forward the whole way through. SunLux is doing a great job.,Their rep was upfront and forward the whole way through. SunLux is doing a great job.,2021-10-28,5,0
37,sunlux-energy,"The main person I dealt with at SunLux was Adam, the salesperson. He was very knowledgeable about what's going on with the system. I'm very satisfied. They were very professional. They determined the number of panels I needed to meet the amount of usage.","The main person I dealt with at SunLux was Adam, the salesperson. He was very knowledgeable about what's going on with the system. I'm very satisfied. They were very professional. They determined the number of panels I needed to meet the amount of usage. They saw what kind of electric system I have existing and they determined whether they have to upgrade or not. They looked at my roof to determine if the roof needs replacing or not, if it's new enough for a system, and structurally sound for a system. I'm able to monitor it online and it seems to meet the usage. The panels produce an adequate amount. Everything was also reasonable compared to other companies.",2021-10-27,4,0
38,sunlux-energy,"So far, it’s been great. I've given all the information and they came and did the inspection. Everyone I've talked to from SunLux has been phenomenally happy and helpful. That was another reason why I went with them. The other reason I chose them was I h","So far, it’s been great. I've given all the information and they came and did the inspection. Everyone I've talked to from SunLux has been phenomenally happy and helpful. That was another reason why I went with them. The other reason I chose them was I had three other quotes and they were the lowest. They’re also local in Southern California. I've heard them on the local radio and every time I heard them speak or talk to them, it’s always been pleasant.",2021-10-17,5,0
39,sunlux-energy,I heard a lot of things about SunLux that were positive and I had interactions with them that were also positive. The person was extremely knowledgeable and answered all my questions. They were receptive and responsive. I was very happy with them.,I heard a lot of things about SunLux that were positive and I had interactions with them that were also positive. The person was extremely knowledgeable and answered all my questions. They were receptive and responsive. I was very happy with them.,2021-10-05,5,0
40,sunlux-energy,"We just started but so far, so good. I like the service, the reviews, and the price. They have come to measure and we're waiting on the permit.","We just started but so far, so good. I like the service, the reviews, and the price. They have come to measure and we're waiting on the permit.",2021-10-04,5,0
41,sunlux-energy,"SunLux Energy seems like they offer the best warranty. The agents were aggressive but in general, they were okay. However, the only thing they’ve done so far is to send a guy to fly a drone around my house and I don’t know what they’re doing. I realized ","SunLux Energy seems like they offer the best warranty. The agents were aggressive but in general, they were okay. However, the only thing they’ve done so far is to send a guy to fly a drone around my house and I don’t know what they’re doing. I realized they’re not local because they don’t have a local office but they do everything correctly and the way they handle things are professional.",2021-10-03,5,0
42,sunlux-energy,"I'm in the planning phase and the process seems smooth, moving along the spectrum and headed towards the ultimate end of install. The communication with this company has been good. I liked the fact that with SunLux, they got accreditation through the Bet","I'm in the planning phase and the process seems smooth, moving along the spectrum and headed towards the ultimate end of install. The communication with this company has been good. I liked the fact that with SunLux, they got accreditation through the Better Business Bureau and their ratings are good.",2021-10-02,5,0
43,sunlux-energy,"SunLux didn’t take that long with the installation. It only took about three days, though it took a little longer to go live. But it seemed like they did as good as they probably could working with Edison. Also, supposedly, I've been producing energy sin","SunLux didn’t take that long with the installation. It only took about three days, though it took a little longer to go live. But it seemed like they did as good as they probably could working with Edison. Also, supposedly, I've been producing energy since the middle of May but so far, my Edison bill hasn't reflected it that much. They said it takes up to 90 days sometimes before they start giving your credit back. But it seemed like my consumption went down because I was producing power during the day.",2021-09-29,4,0
44,sunlux-energy,"It took time to get answers to my questions, but installation was quick and painless. My supposedly local installation was manned, and very well, by a guy in Austin. I repeatedly asked if the panels would have to be cleaned and they said no, until a lett","It took time to get answers to my questions, but installation was quick and painless. My supposedly local installation was manned, and very well, by a guy in Austin. I repeatedly asked if the panels would have to be cleaned and they said no, until a letter from the Manager a month later. But now a $50 electric bill instead of $488. Good.",2021-09-17,5,0
45,sunlux-energy,"Erica ** did a great job notifying me when the panels were going to be installed, when the city was going to inspect them, and approval from AT&T. She communicated with me every step of the way. Then I was passed on to other people about accessing the we","Erica ** did a great job notifying me when the panels were going to be installed, when the city was going to inspect them, and approval from AT&T. She communicated with me every step of the way. Then I was passed on to other people about accessing the web site and setting it up billing through AT&T. I was sent a web site that I could not get on to see how much energy the solar panels were making.
Read full review",2021-09-17,4,0
46,sunlux-energy,"Fantastic experience. The solar consultant I spoke with, Fernando **, was extremely knowledgeable. Fernando helped lay out a couple of possible custom tailored solar plans for my home which included details about overall cost, expected kilowatt hours acc","Fantastic experience. The solar consultant I spoke with, Fernando **, was extremely knowledgeable. Fernando helped lay out a couple of possible custom tailored solar plans for my home which included details about overall cost, expected kilowatt hours accumulated by the panels, my own power needs, etc. It was informative and all of my questions/concerns were answered. I can't say that about the other companies I spoke with. If you're going to go solar go with Sunlux.",2021-09-17,4,0
47,sunlux-energy,"Sunlux did a great job planning our system. Working with the city during the restrictions of COVID was an extra challenge, but Sunlux took care of everything. The installation was all complete in 8 hours, including a new service panel. The system is work","Sunlux did a great job planning our system. Working with the city during the restrictions of COVID was an extra challenge, but Sunlux took care of everything. The installation was all complete in 8 hours, including a new service panel. The system is working as advertised. We are very happy with it.",2021-09-16,3,0
48,sunlux-energy,Everybody at SunLux was amazing. They would call me whenever there was a delay of any sort and they would let me know the process we were in every step of the way. I've recommended SunLux to some of my friends. There are very terrible experiences with ot,Everybody at SunLux was amazing. They would call me whenever there was a delay of any sort and they would let me know the process we were in every step of the way. I've recommended SunLux to some of my friends. There are very terrible experiences with other solar companies that I've heard but you don't have to worry about SunLux.,2021-09-16,5,0
49,sunlux-energy,I could not be happier choosing SunLux. Everyone I worked with was friendly and professional. I was kept up to date with all stages of the project. The installation was seamless and timely. I would highly recommend SunLux to everyone.,I could not be happier choosing SunLux. Everyone I worked with was friendly and professional. I was kept up to date with all stages of the project. The installation was seamless and timely. I would highly recommend SunLux to everyone.,2021-09-15,5,0
50,sunlux-energy,"The entire installation experience--from the original salesperson to getting my new system online--was flawless and easy. But afterwards, I found a shingle lying on the ground. Also, I live above a golf course, and a golf ball whacked into one of the pan","The entire installation experience--from the original salesperson to getting my new system online--was flawless and easy. But afterwards, I found a shingle lying on the ground. Also, I live above a golf course, and a golf ball whacked into one of the panels about two months after installation. Since the system was so new, I had questions: Does that panel need to be replaced? Has its performance been compromised? The salesperson had said that SunLux would be monitoring my system and that the warranties were very strong. But it took the project manager a week to reply to my emails, and the person she said she referred my questions to has never replied. So despite promises made by the salesperson, am I actually on my own? I still don't know. And the radio station that turned me onto SunLux no longer advertises for it.",2021-09-15,5,0
51,sunlux-energy,"The engineer that I first talked to was very knowledgeable, and he had a system himself. I had a few drawbacks, and I didn't know how it would work, but he could answer all my questions. He was very good. Alex, the project coordinator, kept me up to date","The engineer that I first talked to was very knowledgeable, and he had a system himself. I had a few drawbacks, and I didn't know how it would work, but he could answer all my questions. He was very good. Alex, the project coordinator, kept me up to date and worked around my schedule. The staff that came out here were very professional, and they did their job well. So far, I've been producing more than I'm using. The cost of the service is very fair, because I know the electric company is going to be increasing.",2021-09-15,5,0
52,sunlux-energy,The sales rep was very good but the installation crew was very bad. There are still some things that need to be installed in our yard that has not been installed. The things are just laying there. We were told about a month ago that the crew was going to,The sales rep was very good but the installation crew was very bad. There are still some things that need to be installed in our yard that has not been installed. The things are just laying there. We were told about a month ago that the crew was going to come back and we never heard back.,2021-09-14,3,0
53,sunlux-energy,The production at the outset was phenomenal. The installation was great with some hiccups along the way with a couple of things that slowed things down. Some of that was management on their side and some were supply chain related. But they're doing a goo,The production at the outset was phenomenal. The installation was great with some hiccups along the way with a couple of things that slowed things down. Some of that was management on their side and some were supply chain related. But they're doing a good job.,2021-08-31,5,0
54,sunlux-energy,"The project manager, Bonnie **, worked conscientiously to make the project easy for me. She prepared all the documents for my HOA to review on my behalf, and because she knew what she was doing, my application was approved with no hesitancy on the HOA's ","The project manager, Bonnie **, worked conscientiously to make the project easy for me. She prepared all the documents for my HOA to review on my behalf, and because she knew what she was doing, my application was approved with no hesitancy on the HOA's part. She answered every question I asked and did so usually on the same day I would email. After the project was completed, she still connected with me to make sure I was still happy and being well served by the new equipment.",2021-07-11,1,0
55,sunlux-energy,"Our servers were shutting down all the time, and so we were losing a lot of data every time they shut down. One of the solutions was to get solar and we were already looking into solar, so it kind of worked out. SunLux was a recommendation. Their represe","Our servers were shutting down all the time, and so we were losing a lot of data every time they shut down. One of the solutions was to get solar and we were already looking into solar, so it kind of worked out. SunLux was a recommendation. Their representatives were very responsive. Installation took less than a week, but it was pretty smooth. The cost of the service is fairly competitive. Go for SunLux.",2021-06-30,5,0
56,sunlux-energy,I did some research on the panels and SunLux was using better stuff. I had them install a large system and it went well. It took three days and their reps were very professional. Good group of guys. Good workers. Good guys.,I did some research on the panels and SunLux was using better stuff. I had them install a large system and it went well. It took three days and their reps were very professional. Good group of guys. Good workers. Good guys.,2021-06-24,5,0
57,sunlux-energy,SunLux kept me informed all the way through the purchase and installation process. I was informed of various changes in the status or things like when it went to permitting and when they were gonna come in and install or do the measurements. There was on,"SunLux kept me informed all the way through the purchase and installation process. I was informed of various changes in the status or things like when it went to permitting and when they were gonna come in and install or do the measurements. There was one day when I wasn't at the house as I was supposed to be and they turned up to do the initial survey. But we managed that remotely, which was wonderful because I didn’t have to leave work. From that point on, it was seamless.
Read full review",2021-06-17,4,0
58,sunlux-energy,"Three companies called me to give me a quote. When I reviewed the quote from SunLux and the equipment that was gonna be placed, I liked it a lot better. It was not the price that I liked but the system. It was a better option for me. It was going to be L","Three companies called me to give me a quote. When I reviewed the quote from SunLux and the equipment that was gonna be placed, I liked it a lot better. It was not the price that I liked but the system. It was a better option for me. It was going to be LG panels, and they were going to be 375 watts each panel. They were going to be providing 7.5 kilowatts.
Read full review",2021-06-16,5,0
59,sunlux-energy,"When I talked to the SunLux representative, he was very informative. He talked to me to get me exactly what I was looking for. So, it really worked out. Because of COVID, a lot of our interactions were mostly over the phone and emailing back and forth, b","When I talked to the SunLux representative, he was very informative. He talked to me to get me exactly what I was looking for. So, it really worked out. Because of COVID, a lot of our interactions were mostly over the phone and emailing back and forth, but he was very quick to respond to me. He covered a lot of good options, and I was able to make a good decision with the options he gave me. Unfortunately, it's not a smooth process for anybody. I don't think any company would have done better. Any delays and stuff that we had were really from our city. It wasn't really from SunLux themselves. They did really good.
Read full review",2021-06-15,5,0
60,sunlux-energy,"My experience with SunLux was good until they sent me an email calling me sir. I wrote back and said, “How many men do you know named Nancy?” And then, they also sent me another email saying that my wife is a mister as well. I told them to get their pron","My experience with SunLux was good until they sent me an email calling me sir. I wrote back and said, “How many men do you know named Nancy?” And then, they also sent me another email saying that my wife is a mister as well. I told them to get their pronouns right or I'm not gonna do it. The company sent something out to all their employees and reacted very positively to my feedback. Everyone’s been very supportive of me after I told them about that. They stepped up, and I appreciated it.",2021-06-12,5,0
61,sunlux-energy,"I'm waiting to find out some issue that has developed where I'm not being given much information so it's confusing. Other than that, the whole process has gone very well with SunLux. Even though the installation is done, Bonnie, the main person who was h","I'm waiting to find out some issue that has developed where I'm not being given much information so it's confusing. Other than that, the whole process has gone very well with SunLux. Even though the installation is done, Bonnie, the main person who was handling my inquiries, is very responsive if there's an additional issue. This falls outside of her purview at this time. There were some broken tiles but they were repaired and SunLux got everything up and running.",2021-06-11,4,0
